title,price,header,kw,sid,linkwithprice,productid,categoryId,desc
Weishaupt Thermo Unit WTU 15-S,3567.0, Weishaupt Thermo Unit WTU 15-S, 34 ,9701,/preisvergleich/Relocate/435728707.html?categoryId=18406&pos=2&price=3567.0&productid=2654430&sid=9701&type=offer,2654430,18406, 
Viessmann Vitola 200 (40 kW),1835.9, Viessmann Vitola 200 (40 kW), 28 ,293515,/preisvergleich/Relocate/574211083.html?categoryId=18406&pos=2&price=1835.9&productid=1238970&sid=293515&type=offer,1238970,18406, Viess­mann Vitola 200 mit 40 KW
Weishaupt Thermo Unit WTU 20-S,2649.0, Weishaupt Thermo Unit WTU 20-S, 33 ,9701,/preisvergleich/Relocate/457341737.html?categoryId=18406&pos=1&price=2649.0&productid=2654432&sid=9701&type=offer,2654432,18406, 
Buderus Logano G125 Eco-28,1660.0, Buderus Logano G125 Eco-28, 48 ,9701,/preisvergleich/Relocate/558635025.html?categoryId=18406&pos=3&price=1660.0&productid=1221495&sid=9701&type=offer,1221495,18406, 
Buderus Logano G125 Eco-34,1449.0, Buderus Logano G125 Eco-34, 22 ,9701,/preisvergleich/Relocate/455577885.html?categoryId=18406&pos=2&price=1449.0&productid=1221496&sid=9701&type=offer,1221496,18406, 
Viessmann Vitola 200 (33 kW),1884.9, Viessmann Vitola 200 (33 kW), 42 ,9701,/preisvergleich/Relocate/558061765.html?categoryId=18406&pos=3&price=1884.9&productid=1238950&sid=9701&type=offer,1238950,18406, 
Viessmann Vitogas 200-F Erdgas L/LL (22 kW),2204.48, Viessmann Vitogas 200-F Erdgas L/LL (22 kW), 25 ,297223,/preisvergleich/Relocate/436147476.html?categoryId=18406&pos=5&price=2204.48&productid=3942591&sid=297223&type=offer,3942591,18406, VIESS­MANN GS21320 Vi­to­gas 200-F 22 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas LL
Viessmann Vitogas 200-F Erdgas E/H (42 kW),2277.0, Viessmann Vitogas 200-F Erdgas E/H (42 kW)," 27,7 ",223861,/preisvergleich/Relocate/346311776.html?categoryId=18406&pos=4&price=2277.0&productid=3942614&sid=223861&type=offer,3942614,18406, Viess­mann Gas-Nie­der­tem­pe­ra­tur­kes­sel Vi­to­gas 200-F 42 kW mit Re­ge­lung
Wolf ComfortLine CHU 22,4241.28, Wolf ComfortLine CHU 22, 20 ,276812,/preisvergleich/Relocate/535650671.html?categoryId=18406&pos=5&price=4241.28&productid=3153337&sid=276812&type=offer,3153337,18406, Wolf Paket Guss­heiz­kes­sel CHU-22 Premio Wolf Paket
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2310.0, Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW), 24 ,289859,/preisvergleich/Relocate/481781739.html?categoryId=18406&pos=6&price=2310.0&productid=3711720&sid=289859&type=offer,3711720,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H Mon­ta­ge­plat­te 258, ohne Re­ge­lung, ohne Spei­cher, Jun­kers AZB10 Dach rot 80/125 Jun­kers"
Viessmann Vitogas 200-F (42 kW),2322.29, Viessmann Vitogas 200-F (42 kW), 85 ,297223,/preisvergleich/Relocate/588971848.html?categoryId=18406&pos=7&price=2322.29&productid=1321276&sid=297223&type=offer,1321276,18406, VIESS­MANN GS21305 Vi­to­gas 200-F 42 kW mit Vi­to­tro­nic 100(KC4B) für Erdgas LL
Viessmann Vitopend 200-W (24 kW),2892.59, Viessmann Vitopend 200-W (24 kW), 17 ,297223,/preisvergleich/Relocate/588971834.html?categoryId=18406&pos=9&price=2892.59&productid=2734161&sid=297223&type=offer,2734161,18406," VIESS­MANN WH2B154 Vi­to­pend 200 für Flüs­sig­gas, 10,5-24 kW, Gas-Kom­bi., Vi­to­tro­nic 200"
Viessmann Vitogas 200-F (29 kW),2371.37, Viessmann Vitogas 200-F (29 kW)," 28,9 ",297223,/preisvergleich/Relocate/436146711.html?categoryId=18406&pos=11&price=2371.37&productid=1321263&sid=297223&type=offer,1321263,18406, VIESS­MANN GS21312 Vi­to­gas 200-F 29 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
Viessmann Vitogas 200-F (15 kW),2080.42, Viessmann Vitogas 200-F (15 kW), 21 ,297223,/preisvergleich/Relocate/436147904.html?categoryId=18406&pos=10&price=2080.42&productid=1321165&sid=297223&type=offer,1321165,18406, VIESS­MANN GS21309 Vi­to­gas 200-F 15 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
Viessmann Vitogas 200-F (22 kW),2204.48, Viessmann Vitogas 200-F (22 kW), 15 ,297223,/preisvergleich/Relocate/436147476.html?categoryId=18406&pos=12&price=2204.48&productid=1321262&sid=297223&type=offer,1321262,18406, VIESS­MANN GS21320 Vi­to­gas 200-F 22 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas LL
Viessmann Vitola 200 (40 kW),1993.05, Viessmann Vitola 200 (40 kW), 28 ,9701,/preisvergleich/Relocate/558061801.html?categoryId=18406&pos=3&price=1993.05&productid=1238970&sid=9701&type=offer,1238970,18406, 
Buderus Logano G215-58,2556.0, Buderus Logano G215-58, 40 ,9701,/preisvergleich/Relocate/445626784.html?categoryId=18406&pos=1&price=2556.0&productid=2903344&sid=9701&type=offer,2903344,18406, 
Weishaupt Thermo Unit WTU 20-S,3567.0, Weishaupt Thermo Unit WTU 20-S, 33 ,9701,/preisvergleich/Relocate/435728324.html?categoryId=18406&pos=2&price=3567.0&productid=2654432&sid=9701&type=offer,2654432,18406, 
Buderus Logano G125 Eco-28,1798.1, Buderus Logano G125 Eco-28, 48 ,299105,/preisvergleich/Relocate/528132734.html?categoryId=18406&pos=4&price=1798.1&productid=1221495&sid=299105&type=offer,1221495,18406," Bu­de­rus Logano G125-28 Eco, 2107M"
Buderus Logano G125 Eco-34,1879.99, Buderus Logano G125 Eco-34, 22 ,299105,/preisvergleich/Relocate/528132508.html?categoryId=18406&pos=3&price=1879.99&productid=1221496&sid=299105&type=offer,1221496,18406," Bu­de­rus Logano G125-34 Eco, 2107M"
Viessmann Vitola 200 (33 kW),2621.59, Viessmann Vitola 200 (33 kW), 42 ,294528,/preisvergleich/Relocate/559969183.html?categoryId=18406&pos=4&price=2621.59&productid=1238950&sid=294528&type=offer,1238950,18406, Öl­heiz­kes­sel mit Ge­blä­se­bren­ner 33 kW m. Vi­to­tro­nic 200 KO1B + Vit­of­la­me 200
Viessmann Vitogas 200-F Erdgas E/H (42 kW),2296.0, Viessmann Vitogas 200-F Erdgas E/H (42 kW)," 27,7 ",9701,/preisvergleich/Relocate/446554343.html?categoryId=18406&pos=5&price=2296.0&productid=3942614&sid=9701&type=offer,3942614,18406, 
Wolf ComfortLine CHU 22,4469.97, Wolf ComfortLine CHU 22, 20 ,276812,/preisvergleich/Relocate/535650565.html?categoryId=18406&pos=6&price=4469.97&productid=3153337&sid=276812&type=offer,3153337,18406, Wolf Paket Guss­heiz­kes­sel CHU-22 Premio Wolf Paket
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2320.0, Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW), 24 ,289859,/preisvergleich/Relocate/481780587.html?categoryId=18406&pos=7&price=2320.0&productid=3711720&sid=289859&type=offer,3711720,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H Mon­ta­ge­plat­te 258, ohne Re­ge­lung, ohne Spei­cher, ATEC Schacht 8 Meter 80/125 Jun­kers"
Viessmann Vitogas 200-F (42 kW),2322.29, Viessmann Vitogas 200-F (42 kW), 85 ,297223,/preisvergleich/Relocate/588971837.html?categoryId=18406&pos=8&price=2322.29&productid=1321276&sid=297223&type=offer,1321276,18406, VIESS­MANN GS21296 Vi­to­gas 200-F 42 kW mit Vi­to­tro­nic 100(KC4B) für Erdgas E
Viessmann Vitogas 200-F (29 kW),2371.37, Viessmann Vitogas 200-F (29 kW)," 28,9 ",297223,/preisvergleich/Relocate/436147873.html?categoryId=18406&pos=12&price=2371.37&productid=1321263&sid=297223&type=offer,1321263,18406, VIESS­MANN GS21321 Vi­to­gas 200-F 29 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas LL
Viessmann Vitogas 200-F (15 kW),2080.42, Viessmann Vitogas 200-F (15 kW), 21 ,297223,/preisvergleich/Relocate/436143088.html?categoryId=18406&pos=11&price=2080.42&productid=1321165&sid=297223&type=offer,1321165,18406, VIESS­MANN GS21318 Vi­to­gas 200-F 15 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas LL
Wolf ComfortLine CNU 17 Premio,1750.11, Wolf ComfortLine CNU 17 Premio, 20 ,9701,/preisvergleich/Relocate/499316479.html?categoryId=18406&pos=1&price=1750.11&productid=3462066&sid=9701&type=offer,3462066,18406, 
Viessmann Vitola 200 (40 kW),2845.56, Viessmann Vitola 200 (40 kW), 28 ,294528,/preisvergleich/Relocate/559969153.html?categoryId=18406&pos=4&price=2845.56&productid=1238970&sid=294528&type=offer,1238970,18406, Öl­heiz­kes­sel mit Ge­blä­se­bren­ner 40 kW m. Vi­to­tro­nic 200 KO1B + Vit­of­la­me 200
Buderus Logano G215-58,2736.0, Buderus Logano G215-58, 40 ,9701,/preisvergleich/Relocate/438553167.html?categoryId=18406&pos=2&price=2736.0&productid=2903344&sid=9701&type=offer,2903344,18406, 
Viessmann Vitogas 200-F Erdgas E/H (42 kW),2322.29, Viessmann Vitogas 200-F Erdgas E/H (42 kW)," 27,7 ",297223,/preisvergleich/Relocate/588971837.html?categoryId=18406&pos=6&price=2322.29&productid=3942614&sid=297223&type=offer,3942614,18406, VIESS­MANN GS21296 Vi­to­gas 200-F 42 kW mit Vi­to­tro­nic 100(KC4B) für Erdgas E
Wolf ComfortLine CHU 22,4636.86, Wolf ComfortLine CHU 22, 20 ,276812,/preisvergleich/Relocate/535650620.html?categoryId=18406&pos=7&price=4636.86&productid=3153337&sid=276812&type=offer,3153337,18406, Wolf Paket Guss­heiz­kes­sel CHU-22 Premio Wolf Paket
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2390.0, Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW), 24 ,289859,/preisvergleich/Relocate/481802174.html?categoryId=18406&pos=8&price=2390.0&productid=3711720&sid=289859&type=offer,3711720,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H Mon­ta­ge­plat­te 993, ohne Re­ge­lung, ohne Spei­cher, ATEC Schacht 4 Meter 80/125 Jun­kers"
Viessmann Vitogas 200-F (42 kW),2384.8, Viessmann Vitogas 200-F (42 kW), 85 ,294528,/preisvergleich/Relocate/559967043.html?categoryId=18406&pos=9&price=2384.8&productid=1321276&sid=294528&type=offer,1321276,18406, VIESS­MANN Vi­to­gas 200-F - 42 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
Wolf ComfortLine CNU 20 Premio,1853.01, Wolf ComfortLine CNU 20 Premio, 58 ,276812,/preisvergleich/Relocate/387842686.html?categoryId=18406&pos=1&price=1853.01&productid=3462290&sid=276812&type=offer,3462290,18406," Wolf Com­fort­Li­ne Unit-Heiz­kes­sel CNU CNU 20, Öl­ge­blä­se­bren­ner Premio"
Wolf ComfortLine CNU 17 Premio,1853.01, Wolf ComfortLine CNU 17 Premio, 20 ,276812,/preisvergleich/Relocate/387848560.html?categoryId=18406&pos=2&price=1853.01&productid=3462066&sid=276812&type=offer,3462066,18406," Wolf Com­fort­Li­ne Unit-Heiz­kes­sel CNU CNU 17, Öl­ge­blä­se­bren­ner Premio"
Viessmann Vitogas 200-F Erdgas E/H (42 kW),2384.8, Viessmann Vitogas 200-F Erdgas E/H (42 kW)," 27,7 ",294528,/preisvergleich/Relocate/559967043.html?categoryId=18406&pos=7&price=2384.8&productid=3942614&sid=294528&type=offer,3942614,18406, VIESS­MANN Vi­to­gas 200-F - 42 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
Wolf ComfortLine CHU 22,4865.55, Wolf ComfortLine CHU 22, 20 ,276812,/preisvergleich/Relocate/535650598.html?categoryId=18406&pos=8&price=4865.55&productid=3153337&sid=276812&type=offer,3153337,18406, Wolf Paket Guss­heiz­kes­sel CHU-22 Premio Wolf Paket
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2400.0, Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW), 24 ,289859,/preisvergleich/Relocate/481806088.html?categoryId=18406&pos=9&price=2400.0&productid=3711720&sid=289859&type=offer,3711720,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H ohne Re­ge­lung, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 223-1 (Un­ter­putz), ATEC Schacht 8..."
Viessmann Vitogas 200-F (42 kW),2784.0, Viessmann Vitogas 200-F (42 kW), 85 ,223861,/preisvergleich/Relocate/346311744.html?categoryId=18406&pos=10&price=2784.0&productid=1321276&sid=223861&type=offer,1321276,18406, Viess­mann Gas-Nie­der­tem­pe­ra­tur-Kes­sel Vi­to­gas 200-F 42 kW mit Re­ge­lung
Wolf ComfortLine CNU 20 Premio,1859.09, Wolf ComfortLine CNU 20 Premio, 58 ,299105,/preisvergleich/Relocate/526940032.html?categoryId=18406&pos=2&price=1859.09&productid=3462290&sid=299105&type=offer,3462290,18406, Wolf Com­fort­Li­ne Unit-Heiz­kes­sel CNU-20 aus Stahl mit Öl­ge­blä­se­bren­ner Premio 8906863
Viessmann Vitogas 200-F (11 kW),1308.9, Viessmann Vitogas 200-F (11 kW), 15 ,294528,/preisvergleich/Relocate/559986316.html?categoryId=18406&pos=1&price=1308.9&productid=3093620&sid=294528&type=offer,3093620,18406, Vi­to­gas 200-F 11kW Erdgas E mit Vi­to­tro­nic 100 KC4B
Wolf ComfortLine CNU 17 Premio,1859.09, Wolf ComfortLine CNU 17 Premio, 20 ,299105,/preisvergleich/Relocate/526943117.html?categoryId=18406&pos=3&price=1859.09&productid=3462066&sid=299105&type=offer,3462066,18406, Wolf Com­fort­Li­ne Unit-Heiz­kes­sel CNU-17 aus Stahl mit Öl­ge­blä­se­bren­ner Premio 8906862
Viessmann Vitogas 200-F Erdgas E/H (42 kW),2784.0, Viessmann Vitogas 200-F Erdgas E/H (42 kW)," 27,7 ",223861,/preisvergleich/Relocate/346311744.html?categoryId=18406&pos=8&price=2784.0&productid=3942614&sid=223861&type=offer,3942614,18406, Viess­mann Gas-Nie­der­tem­pe­ra­tur-Kes­sel Vi­to­gas 200-F 42 kW mit Re­ge­lung
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2405.0, Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW), 24 ,289859,/preisvergleich/Relocate/481802880.html?categoryId=18406&pos=10&price=2405.0&productid=3711720&sid=289859&type=offer,3711720,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H Mon­ta­ge­plat­te 994, ohne Re­ge­lung, ohne Spei­cher, ATEC Schacht 6 Meter 80/125 Jun­kers"
Viessmann Vitogas 200-F (42 kW),2839.04, Viessmann Vitogas 200-F (42 kW), 85 ,297223,/preisvergleich/Relocate/436147688.html?categoryId=18406&pos=11&price=2839.04&productid=1321276&sid=297223&type=offer,1321276,18406, VIESS­MANN GS21323 Vi­to­gas 200-F 42 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas LL
"Viessmann Vitorondens 200-T (42,8 kW)",4047.09," Viessmann Vitorondens 200-T (42,8 kW)", 19 ,9701,/preisvergleich/Relocate/508208432.html?categoryId=18406&pos=1&price=4047.09&productid=3132766&sid=9701&type=offer,3132766,18406, 
Wolf ComfortLine CNU 20 Premio,1955.47, Wolf ComfortLine CNU 20 Premio, 58 ,9701,/preisvergleich/Relocate/544229361.html?categoryId=18406&pos=3&price=1955.47&productid=3462290&sid=9701&type=offer,3462290,18406, 
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 23 Erdgas E/H (16 kW),1834.0, Junkers Cerapur Comfort-Eco ZSBE 16-3 A 23 Erdgas E/H (16 kW), 16 ,289859,/preisvergleich/Relocate/481822134.html?categoryId=18406&pos=1&price=1834.0&productid=2635849&sid=289859&type=offer,2635849,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 23 Brenn­wert­ther­me 16 kW, E/H ohne Re­ge­lung, ohne Spei­cher, ohne Ab­gas­pa­ket, ohne Mon­ta­ge­plat­te Jun­kers"
Viessmann Vitogas 200-F (11 kW),1396.0, Viessmann Vitogas 200-F (11 kW), 15 ,9701,/preisvergleich/Relocate/457341087.html?categoryId=18406&pos=2&price=1396.0&productid=3093620&sid=9701&type=offer,3093620,18406, 
Wolf ComfortLine CNU 17 Premio,1955.47, Wolf ComfortLine CNU 17 Premio, 20 ,9701,/preisvergleich/Relocate/544229085.html?categoryId=18406&pos=4&price=1955.47&productid=3462066&sid=9701&type=offer,3462066,18406, 
Viessmann Vitogas 200-F Erdgas E/H (42 kW),2839.04, Viessmann Vitogas 200-F Erdgas E/H (42 kW)," 27,7 ",297223,/preisvergleich/Relocate/436146744.html?categoryId=18406&pos=9&price=2839.04&productid=3942614&sid=297223&type=offer,3942614,18406, VIESS­MANN GS21314 Vi­to­gas 200-F 42 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2420.0, Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW), 24 ,289859,/preisvergleich/Relocate/481778688.html?categoryId=18406&pos=11&price=2420.0&productid=3711720&sid=289859&type=offer,3711720,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H ohne Re­ge­lung, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 223-1 (Un­ter­putz), ATEC Schacht 10 ..."
Viessmann Vitogas 200-F (42 kW),2839.04, Viessmann Vitogas 200-F (42 kW), 85 ,297223,/preisvergleich/Relocate/436146744.html?categoryId=18406&pos=12&price=2839.04&productid=1321276&sid=297223&type=offer,1321276,18406, VIESS­MANN GS21314 Vi­to­gas 200-F 42 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
Viessmann Vitogas 200-F Erdgas E/H (15 kW),1148.0, Viessmann Vitogas 200-F Erdgas E/H (15 kW), 48 ,9701,/preisvergleich/Relocate/566702864.html?categoryId=18406&pos=1&price=1148.0&productid=3942490&sid=9701&type=offer,3942490,18406, 
"Viessmann Vitorondens 200-T (42,8 kW)",4086.99," Viessmann Vitorondens 200-T (42,8 kW)", 19 ,276812,/preisvergleich/Relocate/387844469.html?categoryId=18406&pos=2&price=4086.99&productid=3132766&sid=276812&type=offer,3132766,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 42,8 kW, raum­luft­ab­hän­gig"
Viessmann Vitopend 200-W Kombi (18 kW),1920.0, Viessmann Vitopend 200-W Kombi (18 kW)," 15,9 ",289859,/preisvergleich/Relocate/481812312.html?categoryId=18406&pos=1&price=1920.0&productid=1064526&sid=289859&type=offer,1064526,18406," Viess­mann Vi­to­pend 200-W Gas-Kom­bither­me, 18 kW, RA, VT100, FL-Gas ohne Viess­mann"
Wolf ComfortLine CNU 20 Premio,1961.79, Wolf ComfortLine CNU 20 Premio, 58 ,9701,/preisvergleich/Relocate/485216777.html?categoryId=18406&pos=4&price=1961.79&productid=3462290&sid=9701&type=offer,3462290,18406, 
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 23 Erdgas E/H (16 kW),1879.0, Junkers Cerapur Comfort-Eco ZSBE 16-3 A 23 Erdgas E/H (16 kW), 16 ,289859,/preisvergleich/Relocate/481818707.html?categoryId=18406&pos=2&price=1879.0&productid=2635849&sid=289859&type=offer,2635849,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 23 Brenn­wert­ther­me 16 kW, E/H Mon­ta­ge­plat­te 258, ohne Re­ge­lung, ohne Spei­cher, ohne Ab­gas­pa­ket Jun­kers"
Viessmann Vitogas 200-F (11 kW),1396.0, Viessmann Vitogas 200-F (11 kW), 15 ,9701,/preisvergleich/Relocate/511193642.html?categoryId=18406&pos=3&price=1396.0&productid=3093620&sid=9701&type=offer,3093620,18406, 
Wolf ComfortLine CNU 17 Premio,3168.29, Wolf ComfortLine CNU 17 Premio, 20 ,276812,/preisvergleich/Relocate/501881528.html?categoryId=18406&pos=5&price=3168.29&productid=3462066&sid=276812&type=offer,3462066,18406, Wolf Paket Stahl­heiz­kes­sel CNU-17 Premio Aus­füh­run
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2425.0, Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW), 24 ,289859,/preisvergleich/Relocate/481805595.html?categoryId=18406&pos=12&price=2425.0&productid=3711720&sid=289859&type=offer,3711720,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H ohne Re­ge­lung, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 528-1 (Auf­putz), ATEC Schacht 10..."
Viessmann Vitogas 200-F Erdgas E/H (15 kW),1151.33, Viessmann Vitogas 200-F Erdgas E/H (15 kW), 48 ,297223,/preisvergleich/Relocate/588971861.html?categoryId=18406&pos=2&price=1151.33&productid=3942490&sid=297223&type=offer,3942490,18406, VIESS­MANN GS21327 Vi­to­gas 200-F 15 kW für Erdgas E
"Viessmann Vitorondens 200-T (42,8 kW)",4176.99," Viessmann Vitorondens 200-T (42,8 kW)", 19 ,276812,/preisvergleich/Relocate/387844403.html?categoryId=18406&pos=3&price=4176.99&productid=3132766&sid=276812&type=offer,3132766,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 42,8 kW, par­al­lel raum­luft­un­ab­hän­gig"
Viessmann Vitopend 200-W Kombi (18 kW),1920.0, Viessmann Vitopend 200-W Kombi (18 kW)," 15,9 ",289859,/preisvergleich/Relocate/481806241.html?categoryId=18406&pos=2&price=1920.0&productid=1064526&sid=289859&type=offer,1064526,18406," Viess­mann Vi­to­pend 200-W Gas-Kom­bither­me, 18 kW, RA, VT100, E/H ohne Viess­mann"
Wolf ComfortLine CNU 20 Premio,3168.29, Wolf ComfortLine CNU 20 Premio, 58 ,276812,/preisvergleich/Relocate/501881485.html?categoryId=18406&pos=5&price=3168.29&productid=3462290&sid=276812&type=offer,3462290,18406, Wolf Paket Stahl­heiz­kes­sel CNU-20 Premio Aus­füh­run
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 23 Erdgas E/H (16 kW),1899.0, Junkers Cerapur Comfort-Eco ZSBE 16-3 A 23 Erdgas E/H (16 kW), 16 ,9701,/preisvergleich/Relocate/540734037.html?categoryId=18406&pos=3&price=1899.0&productid=2635849&sid=9701&type=offer,2635849,18406, 
Viessmann Vitogas 200-F (48 kW),2336.0, Viessmann Vitogas 200-F (48 kW), 11 ,9701,/preisvergleich/Relocate/549622805.html?categoryId=18406&pos=1&price=2336.0&productid=1321280&sid=9701&type=offer,1321280,18406, 
Viessmann Vitogas 200-F (11 kW),1468.0, Viessmann Vitogas 200-F (11 kW), 15 ,223861,/preisvergleich/Relocate/463226355.html?categoryId=18406&pos=4&price=1468.0&productid=3093620&sid=223861&type=offer,3093620,18406, Viess­mann Gas-Nie­der­tem­pe­ra­tur­kes­sel Vi­to­gas 200-F 11 kW mit Re­ge­lung
Wolf ComfortLine CNU 17 Premio,3573.76, Wolf ComfortLine CNU 17 Premio, 20 ,276812,/preisvergleich/Relocate/501881379.html?categoryId=18406&pos=6&price=3573.76&productid=3462066&sid=276812&type=offer,3462066,18406, Wolf Paket Stahl­heiz­kes­sel CNU-17 Premio Aus­füh­run
Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW),2430.0, Junkers Cerapur Comfort-Eco ZSBE 28-3 A 23 Erdgas E/H (28 kW), 24 ,289859,/preisvergleich/Relocate/481793840.html?categoryId=18406&pos=13&price=2430.0&productid=3711720&sid=289859&type=offer,3711720,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 28-3 A 23 Brenn­wert­ther­me 28 kW, E/H ohne Re­ge­lung, Jun­kers ST 120-5 Z, ohne Ab­gas­pa­ket, ohne Mon­ta­ge­plat­te Jun­kers"
Viessmann Vitogas 200-F Erdgas E/H (15 kW),1379.77, Viessmann Vitogas 200-F Erdgas E/H (15 kW), 48 ,294528,/preisvergleich/Relocate/559986088.html?categoryId=18406&pos=3&price=1379.77&productid=3942490&sid=294528&type=offer,3942490,18406, Vi­to­gas 200-F 15kW Erdgas E mit Vi­to­tro­nic 100 KC4B
"Viessmann Vitorondens 200-T (42,8 kW)",4177.99," Viessmann Vitorondens 200-T (42,8 kW)", 19 ,276812,/preisvergleich/Relocate/387843744.html?categoryId=18406&pos=4&price=4177.99&productid=3132766&sid=276812&type=offer,3132766,18406," Viess­mann Vi­to­ron­dens 200-T mit Vi­to­tro­nic 200 42,8 kW, ko­axi­al raum­luft­un­ab­hän­gig senk­recht"
Viessmann Vitopend 200-W Kombi (18 kW),1920.0, Viessmann Vitopend 200-W Kombi (18 kW)," 15,9 ",289859,/preisvergleich/Relocate/481820655.html?categoryId=18406&pos=3&price=1920.0&productid=1064526&sid=289859&type=offer,1064526,18406," Viess­mann Vi­to­pend 200-W Gas-Kom­bither­me, 18 kW, RA, VT100, L/LL ohne Viess­mann"
Wolf ComfortLine CNU 20 Premio,3573.76, Wolf ComfortLine CNU 20 Premio, 58 ,276812,/preisvergleich/Relocate/501881327.html?categoryId=18406&pos=6&price=3573.76&productid=3462290&sid=276812&type=offer,3462290,18406, Wolf Paket Stahl­heiz­kes­sel CNU-20 Premio Aus­füh­run
Junkers Cerapur Comfort-Eco ZSBE 16-3 A 23 Erdgas E/H (16 kW),1959.0, Junkers Cerapur Comfort-Eco ZSBE 16-3 A 23 Erdgas E/H (16 kW), 16 ,289859,/preisvergleich/Relocate/481791237.html?categoryId=18406&pos=4&price=1959.0&productid=2635849&sid=289859&type=offer,2635849,18406," Jun­kers Ce­ra­pur­Com­fort-Eco ZSBE 16-3 A 23 Brenn­wert­ther­me 16 kW, E/H ohne Re­ge­lung, ohne Spei­cher, Mon­ta­ge­plat­te 258 + 223-1 (Un­ter­putz), ohne Ab­gas­pa­ket ..."
Viessmann Vitogas 200-F (48 kW),2336.0, Viessmann Vitogas 200-F (48 kW), 11 ,9701,/preisvergleich/Relocate/443951617.html?categoryId=18406&pos=2&price=2336.0&productid=1321280&sid=9701&type=offer,1321280,18406, 
Viessmann Vitogas 200-F (11 kW),1496.72, Viessmann Vitogas 200-F (11 kW), 15 ,297223,/preisvergleich/Relocate/588971723.html?categoryId=18406&pos=5&price=1496.72&productid=3093620&sid=297223&type=offer,3093620,18406, VIESS­MANN GS21299 Vi­to­gas 200-F 11 kW mit Vi­to­tro­nic 100(KC4B) für Erdgas LL
